,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:35:30.853Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:35:30.853Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:36:20.329Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:36:20.329Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:36:20.329Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:45:39.653Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:45:39.653Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:45:39.653Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:50:20.317Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:50:20.317Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:50:20.317Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:52:00.957Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:52:00.957Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:52:00.957Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:53:10.406Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:53:10.406Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:53:10.406Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:58:43.885Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:58:43.886Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T07:58:43.886Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:19:28.162Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:19:28.162Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:19:28.162Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:24:32.399Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:24:32.400Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:24:32.400Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:27:22.792Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:27:22.792Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:27:22.792Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:44:14.023Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:44:14.024Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-17T11:44:14.024Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T09:35:17.697Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T09:35:17.697Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T09:35:17.697Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T09:44:08.968Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T09:44:08.968Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T09:44:08.968Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:07:13.751Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:07:13.751Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:07:13.751Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:49:16.200Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:49:16.200Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:49:16.201Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:50:16.780Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:50:16.780Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:50:16.780Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:51:28.563Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:51:28.563Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:51:28.563Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:54:14.003Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:54:14.003Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:54:14.003Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:56:28.089Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:56:28.089Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:56:28.089Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:57:54.920Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:57:54.920Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-18T10:57:54.920Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:22:05.505Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:22:05.505Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:22:05.505Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:23:13.090Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:23:13.090Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:23:13.090Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:24:36.889Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:24:36.889Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:24:36.889Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:30:34.530Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:30:34.530Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:30:34.531Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:31:19.040Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:31:19.040Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:31:19.040Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:34:05.017Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:34:05.017Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:34:05.017Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:35:07.906Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:35:07.906Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:35:07.907Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:40:00.160Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:40:00.160Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:40:00.160Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:52:51.437Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:52:51.437Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:52:51.437Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:55:32.328Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:55:32.328Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:55:32.328Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:57:06.729Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:57:06.729Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T07:57:06.729Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:31:21.863Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:31:21.863Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:31:21.863Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:33:32.777Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:33:32.777Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:33:32.777Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:35:24.841Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:35:24.841Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:35:24.841Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:42:02.083Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:42:02.083Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:42:02.083Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:43:11.584Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:43:11.584Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-19T12:43:11.584Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
Company is unavailable!,,,https://www.linkedin.com/company/lalaland-ai,2022-08-23T06:17:43.034Z,,,,,
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:43:31.194Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:43:31.194Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:43:31.194Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:45:43.447Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:45:43.447Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:45:43.448Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:47:02.120Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:47:02.121Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:47:02.121Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:52:42.743Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:52:42.743Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
,Commercial Director at Beauty2People | International business development | Digital marketeer | Growth trough performance,Arnhem-Nijmegen Bölgesi,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:52:42.743Z,https://www.linkedin.com/in/sasja-leenders-04251a6,Sasja Leenders,Sasja,Leenders,3.0
,Founder & CEO at Lalaland,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:54:08.463Z,https://www.linkedin.com/in/michaelmusandu,Michael Musandu,Michael,Musandu,3.0
,Early stage investor at Peak,Amsterdam,https://www.linkedin.com/company/lalaland-ai,2022-08-29T08:54:08.463Z,https://www.linkedin.com/in/choksisiddharth,Siddharth Choksi,Siddharth,Choksi,3.0
